,title,rating,review_count,price,publishing_house,binding,number_of_pages,paper_type,language,release_date,height,width,illustrated,thickness
1677,Английский для детей. English for Little Ones,4.7,22.0,3750,Айрис-пресс,твердый переплет,448.0,оффсетная,"русский, английский",2015.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1678,Мой блокнот. Дневник стройности,4.4,7.0,1631,Попурри,мягкая обложка,80.0,оффсетная,русский,2020.0,275.0,210.0,нет,6.0
1679,Преступление и наказание,5.0,4.0,2782,АСТ,твердый переплет,672.0,оффсетная,русский,2019.0,186.0,125.0,нет,45.0
1680,Отверженные. В 2-х томах. Том 2,5.0,1.0,1481,АСТ,мягкая обложка,800.0,газетная,русский,2016.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1681,Всё о муми-троллях,4.7,13.0,4199,Азбука,твердый переплет,512.0,оффсетная,русский,2019.0,240.0,170.0,нет,22.596082241301403
1682,Здоровье ребенка и здравый смысл его родственников,5.0,52.0,6174,Эксмо,твердый переплет,608.0,оффсетная,русский,1973.184034736139,208.49660407510987,144.30630990415335,нет,22.596082241301403
1683,Дракула,4.7,12.0,1160,Эксмо,твердый переплет,416.0,газетная,русский,2021.0,207.0,135.0,нет,21.0
1684,Великий Гэтсби,5.0,2.0,940,Эксмо,твердый переплет,320.0,пухлая,русский,2022.0,209.0,135.0,нет,24.0
1685,Воображаемый друг,4.6,10.0,4888,Эксмо,твердый переплет,736.0,оффсетная,русский,2019.0,212.0,138.0,нет,36.0
1686,Король Лев. Путь короля. Книга для чтения (с классическими иллюстрациями),5.0,7.0,3313,Эксмо,твердый переплет,72.0,матовая,русский,2019.0,247.0,202.0,да,9.0
1687,В ожидании малыша,4.6,19.0,3989,Эксмо,твердый переплет,496.0,оффсетная,русский,2015.0,218.0,171.0,нет,26.0
1688,Лента цифр. Наглядное пособие для детского сада и начальной школы,5.0,9.0,337,Сфера,твердый переплет,357.2,оффсетная,русский,2021.0,100.0,365.0,нет,1.0
1689,48 законов власти,4.3,22.0,2990,РИПОЛ классик,твердый переплет,768.0,газетная,русский,2022.0,206.0,134.0,нет,36.0
1690,Жутко громко и запредельно близко,4.8,9.0,3989,Эксмо,суперобложка,416.0,оффсетная,русский,2009.0,213.0,150.0,нет,27.0
1691,Прописи с заданиями по математике,5.0,10.0,345,Росмэн,мягкая обложка,32.0,оффсетная,русский,2017.0,205.0,162.0,нет,22.596082241301403
1692,"Кемел адам, Kemel adam",4.7,26.0,6000,Самға баспасы,твердый переплет,372.0,оффсетная,казахский,2022.0,220.0,150.0,нет,30.0
1693,"Котёнок Дымка, или Тайна домика на дереве",5.0,8.0,1700,Эксмо,твердый переплет,144.0,оффсетная,русский,2014.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1694,Таро Драконов,5.0,5.0,13250,Эксмо,мягкая обложка,224.0,оффсетная,русский,2023.0,195.0,130.0,нет,60.0
1695,Жребий Салема,4.8,5.0,1614,АСТ,мягкая обложка,608.0,газетная,русский,2017.0,181.0,115.0,нет,23.0
1696,Теории личности,3.7,3.0,8725,Питер,твердый переплет,608.0,оффсетная,русский,2020.0,242.0,170.0,нет,31.0
1697,Кафе на краю земли. Возвращение в кафе. Два бестселлера под одной обложкой,4.8,6.0,2079,Эксмо,твердый переплет,368.0,газетная,русский,2021.0,207.0,134.0,нет,20.0
1698,Битва за лес,5.0,8.0,2397,Абрис,твердый переплет,349.0,оффсетная,русский,1973.184034736139,132.0,207.0,нет,17.0
1699,Верный Руслан. Три минуты молчания,4.830314232902033,17.495748613678373,5218,АСТ,твердый переплет,656.0,оффсетная,русский,2023.0,220.0,145.0,нет,31.0
1700,"Человек, который смеется",4.6,8.0,1378,Эксмо,твердый переплет,640.0,оффсетная,русский,2021.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1701,Закон Республики Казахстан «О защите прав потребителей»,5.0,4.0,810,LEM (Лем),мягкая обложка,44.0,оффсетная,русский,2023.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1702,Волшебник Изумрудного города. Все 6 книг в одной,4.7,10.0,3647,Астрель,твердый переплет,382.0,оффсетная,русский,2022.0,215.0,145.0,нет,30.0
1703,Тайна привратников,5.0,20.0,2639,Эксмо,твердый переплет,352.0,оффсетная,русский,2019.0,207.0,132.0,нет,25.0
1704,Загадай любовь,4.8,17.0,2250,Like Book,твердый переплет,320.0,оффсетная,русский,2022.0,207.0,133.0,нет,22.0
1705,Космос,5.0,1.0,6280,АСТ,твердый переплет,160.0,матовая,русский,2019.0,280.0,210.0,нет,12.0
1706,Злая книга 2,5.0,3.0,2991,Эксмо,твердый переплет,160.0,оффсетная,русский,2022.0,245.0,170.0,нет,14.0
1707,Хроники Заводной Птицы,4.4,5.0,3313,Эксмо,мягкая обложка,640.0,оффсетная,русский,2018.0,199.0,124.0,нет,31.0
1708,Изучаем C++ через программирование игр,4.8,6.0,6245,Питер,мягкая обложка,352.0,оффсетная,русский,2022.0,232.0,163.0,нет,15.0
1709,После тебя,4.5,6.0,1341,Иностранка,мягкая обложка,544.0,оффсетная,русский,2021.0,179.0,115.0,нет,21.0
1710,"Люди, которые играют в игры: Психология человеческой судьбы",5.0,2.0,3539,Эксмо,твердый переплет,576.0,оффсетная,русский,2008.0,170.0,120.0,нет,27.0
1711,За стенкой. История Отиса Ревиаля,4.3,10.0,2688,АСТ,твердый переплет,320.0,оффсетная,русский,2022.0,207.0,130.0,нет,21.0
1712,Громовая жемчужина,4.830314232902033,17.495748613678373,3443,Эксмо,твердый переплет,416.0,пухлая,русский,2023.0,210.0,132.0,нет,31.0
1713,Анатомические поезда,5.0,3.0,20484,Эксмо,твердый переплет,384.0,матовая,русский,2022.0,290.0,220.0,нет,30.0
1714,Три чашки чая,4.8,32.0,1220,Эксмо,мягкая обложка,448.0,оффсетная,русский,2014.0,208.49660407510987,144.30630990415335,нет,22.596082241301403
1715,Дьюма-Ки,5.0,8.0,2906,АСТ,твердый переплет,672.0,газетная,русский,2013.0,207.0,137.0,нет,43.0
1716,"Игры, в которые играют люди",4.8,14.0,1390,Эксмо,мягкая обложка,288.0,газетная,русский,2018.0,180.0,116.0,нет,13.0
1717,В конце они оба умрут,4.6,143.0,3460,Popcorn Books,мягкая обложка,400.0,оффсетная,русский,2021.0,215.0,145.0,нет,33.0
1718,"Не тупи. Только тот, кто ежедневно работает над собой, живет жизнью мечты",4.2,21.0,2845,Эксмо,твердый переплет,208.0,оффсетная,русский,2020.0,235.0,165.0,нет,18.0
1719,Пламя и кровь: Пляска смерти,4.7,11.0,4364,АСТ,твердый переплет,384.0,оффсетная,Русский,2019.0,212.0,138.0,нет,22.596082241301403
1720,Head First. Паттерны проектирования,5.0,2.0,9891,Питер,мягкая обложка,640.0,оффсетная,русский,2022.0,235.0,203.0,нет,26.0
1721,Черный дом,5.0,3.0,2999,АСТ,твердый переплет,768.0,газетная,русский,2015.0,206.0,134.0,нет,35.0
1722,Секрет пролитых чернил,5.0,20.0,2316,Эксмо,твердый переплет,224.0,оффсетная,русский,2016.0,217.0,143.0,нет,19.0
1723,Только с тобой. Антифанатка,4.6,7.0,2999,АСТ,твердый переплет,512.0,типографская,русский,2021.0,205.0,130.0,нет,36.0
1724,Мудрость душ. Реальные истории путешествий в прошлые жизни от Института Майкла Ньютона,5.0,6.0,2541,Эксмо,мягкая обложка,320.0,типографская,русский,2020.0,212.0,138.0,нет,24.0
